Disparado?;Jornada;Activity name / Taxonomia;Canal;Data de Disparo;Data Fim;Safra;BU;Parceiro;SIGLA;Segmento;SIGLA;Subgrupos;Base Total;Base Acionável;% Otimização de base;Etapa de aquisição;Ordem de disparo;Perfil de Crédito;Produto;Oferta;Promocional;SIGLA;Oferta 2;Promocional 2;Custo Unitário Oferta;Custo Total da Oferta;Custo unitário do canal;Custo total canal;Taxa de Entrega;Taxa de Abertura ;Taxa de Clique;Taxa de Proposta;Taxa de Aprovação;Taxa de Finalização;Taxa de Conversão;Custo Total Campanha;CAC;Cartões Gerados;Aprovados;Propostas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1_pontual;E-mail;02/09/2025;02/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;75;74;98,67%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,06;99%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,06;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;03/09/2025;03/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;241;239;99,17%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;#DIV/0!;R$ 0,00;#DIV/0!;R$ 0,001;R$ 0,21;99%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;03/09/2025;03/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;375;365;97,33%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;#VALOR!;R$ 0,001;R$ 0,00;0%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#VALOR!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2cupgraded0_pontual;E-mail;03/09/2025;04/09/2025;set/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;1001;950;94,91%;Meio_de_Funil;1;Whitelist;Classic;Limite;Upgrade;UPG;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 306,00;R$ 0,001;R$ 0,82;95%;18,74%;2,21%;0,95%;100,00%;44,44%;0,42%;R$ 306,82;R$ 76,71;4;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2crepescagemd0_pontual;E-mail;03/09/2025;05/09/2025;set/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;2677;2547;95,14%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 2,20;95%;23,24%;4,75%;2,43%;100,00%;59,68%;1,45%;R$ 2,20;R$ 0,06;37;62;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1_pontual;E-mail;03/09/2025;03/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;696;684;98,28%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,59;98%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,59;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1_pontual;E-mail;03/09/2025;03/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;183;178;97,27%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,15;97%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,15;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1_pontual;E-mail;03/09/2025;03/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;142;141;99,30%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,12;99%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,12;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;04/09/2025;04/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;503;488;97,02%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;#VALOR!;R$ 0,001;R$ 0,00;0%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#VALOR!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;04/09/2025;04/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;375;365;97,33%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;#DIV/0!;R$ 0,00;#DIV/0!;R$ 0,001;R$ 0,32;97%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1_pontual;E-mail;04/09/2025;04/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;866;855;98,73%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,74;99%;N/A;N/A;0,12%;0,00%;0,00%;0,00%;R$ 0,74;R$ 0,00;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2cleadsparceiroserasad0b_pontual;E-mail;04/09/2025;06/09/2025;set/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;731;649;88,78%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,56;89%;17,87%;1,39%;1,23%;87,50%;50,00%;0,62%;R$ 0,56;R$ 0,14;4;7;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_SERASA_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2cleadsparceiroserasad0a_pontual;E-mail;04/09/2025;06/09/2025;set/25;B2C;Serasa;SERASA;Leads_Parceiros;LP;N/A;728;627;86,13%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,54;86%;17,70%;2,07%;0,96%;50,00%;16,67%;0,16%;R$ 0,54;R$ 0,54;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1_pontual;E-mail;04/09/2025;04/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;229;213;93,01%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,18;93%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,18;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1_pontual;E-mail;04/09/2025;04/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;191;185;96,86%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,16;97%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,16;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2cleadsparceirobpcd0a_pontual;E-mail;04/09/2025;06/09/2025;set/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;19;18;94,74%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,02;95%;22,22%;0,00%;0,00%;0,00%;0,00%;0,00%;R$ 0,02;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_LEADS_BPC_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_email_nsa_aqsemailb2cleadsparceirobpcd0b_pontual;E-mail;04/09/2025;06/09/2025;set/25;B2C;Bom_Pra_Credito;BPC;Leads_Parceiros;LP;N/A;19;17;89,47%;Meio_de_Funil;1;Whitelist;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,01;89%;35,29%;0,00%;0,00%;0,00%;0,00%;0,00%;R$ 0,01;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;640;616;96,25%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;#VALOR!;R$ 0,001;R$ 0,00;0%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#VALOR!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;503;488;97,02%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;#DIV/0!;R$ 0,00;#DIV/0!;R$ 0,001;R$ 0,42;97%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#DIV/0!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_UPGRADE_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_sms_nsa_aqssmsb2cupgraded2_pontual;SMS;05/09/2025;07/09/2025;set/25;B2C;Proprietaria;PROPRI;Aprovados_nao_convertidos;ANC;N/A;869;789;90,79%;Meio_de_Funil;2;Whitelist;Classic;Limite;Upgrade;UPG;Anuidade;Test Drive 3 meses;R$ 76,50;R$ 153,00;R$ 0,064;R$ 50,50;91%;N/A;N/A;1,27%;100,00%;20,00%;0,25%;R$ 203,50;R$ 101,75;2;10;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_REPESCAGEM_MEIO_FUNIL_SETEMBRO_SEMANA1;afz_car_vis_reg_sms_nsa_aqssmsb2crepescagemd2_pontual;SMS;05/09/2025;07/09/2025;set/25;B2C;Proprietaria;PROPRI;Negados;NGD;N/A;204;189;92,65%;Meio_de_Funil;2;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 12,10;93%;N/A;N/A;4,76%;100,00%;44,44%;2,12%;R$ 12,10;R$ 3,02;4;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;1198;1185;98,91%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 1,03;99%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 1,03;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;291;280;96,22%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,24;96%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,24;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;226;221;97,79%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,19;98%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,19;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1microsoft_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;265;162;61,13%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,14;61%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,14;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1microsoft_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;200;50;25,00%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,04;25%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,04;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1microsoft_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;74;47;63,51%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,04;64%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,04;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1microsoft_pontual;E-mail;05/09/2025;05/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;83;28;33,73%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,02;34%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,02;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B;afz_car_vis_pon_wpp_car_aqssabados_b_diario;SMS;06/09/2025;08/09/2025;set/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;309;298;96,44%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 19,07;96%;N/A;N/A;5,03%;86,67%;20,00%;1,01%;R$ 19,07;R$ 6,36;3;13;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_B2C_SABADO_SMS_A_B:;afz_car_vis_pon_wpp_car_aqssabados_a_diario;SMS;06/09/2025;08/09/2025;set/25;B2C;Proprietaria;PROPRI;Abandonados;ABD;N/A;308;295;95,78%;Meio_de_Funil;1;Mar_aberto;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,064;R$ 18,88;96%;N/A;N/A;8,14%;79,17%;33,33%;2,71%;R$ 18,88;R$ 2,36;8;19;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1microsoft_pontual;E-mail;06/09/2025;06/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;402;189;47,01%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,16;47%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,16;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1microsoft_pontual;E-mail;06/09/2025;06/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;352;167;47,44%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,14;47%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,14;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1microsoft_pontual;E-mail;06/09/2025;06/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;105;21;20,00%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,02;20%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,02;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1microsoft_pontual;E-mail;06/09/2025;06/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;116;17;14,66%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,01;15%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,01;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_boa_reg_leal_email_aqsaquecimentoboa1microsoft_pontual;E-mail;07/09/2025;07/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;528;294;55,68%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,25;56%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,25;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1microsoft_pontual;E-mail;07/09/2025;07/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;447;185;41,39%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,16;41%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,16;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_comp_reg_leal_email_aqsaquecimentocompremais1microsoft_pontual;E-mail;07/09/2025;07/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;166;89;53,61%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,08;54%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,08;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _MICROSOFT;plu_aqs_pao_reg_leal_email_aqsaquecimentosuperpão1microsoft_pontual;E-mail;07/09/2025;07/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;151;73;48,34%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;R$ 0,00;R$ 0,001;R$ 0,06;48%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;R$ 0,06;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sim;JOR_AQUISICAO_PLURIX_LEAIS_SPAO_COMPREMAIS_AVENIDA_BOA_AQUECIMENTO_1 _NOVA_VERSÃO;plu_aqs_ave_reg_leal_email_aqsaquecimentoavenida1_pontual;E-mail;08/09/2025;08/09/2025;set/25;Plurix;N/A;N/A;CRM;CRM;Leais;780;740;94,87%;Aquisicao;1;Pre_analisado;Classic;Padrao;N/A;N/A;Padrao;N/A;R$ 0,00;#VALOR!;R$ 0,001;R$ 0,00;0%;N/A;N/A;0,00%;0,00%;0,00%;0,00%;#VALOR!;R$ 0,00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
